transcript_id,timestamp,text,speaker
63,26:50:00,"You'll be assigned a dedicated mentor, a strategy expert that individual guides you throughout your journey every step of the way.",agent
63,26:57:00,"So wherever you need feedback on your course progress or you need help with your prep strategy, or let's say CR, your accuracy is not improving at the medium level.",agent
63,27:06:00,You reach out to your mentor.,agent
63,27:08:00,"Your mentor will analyze your course data at the back end, then they'll come back with the advice.",agent
63,27:12:00,All you need to do to access that support is just drop an e-mail within a business day.,agent
63,27:15:00,"Your mentor will analyze your course data, then they'll come back with the advice what you should be revising what kind of courses you need to be taking so you can leverage that supports route you preference.",agent
63,27:25:00,Sure.,prospect
63,27:25:00,And that mentor will be like in contact with me on e-mail only or what's up?,prospect
63,27:31:00,"Also emails, emails because The thing is emails allow us to keep everything on record.",agent
63,27:36:00,You or your mentor can refer to a past communication at a later point if needed.,agent
63,27:40:00,"One second thing is, let's say if your mentor is unavailable on a particular day, he or she is on a leave, then another mentor would jump in.",agent
63,27:46:00,"They'll look at the e-mail communication, they'll analyze your code data.",agent
63,27:48:00,They'll pick up exactly where the previous person left off.,agent
63,27:51:00,So this way your continuity will also not be Hanford.,agent
63,27:53:00,So that's why we use e-mail as that medium.,agent
63,27:56:00,"But if OK, I got it, that is one way.",prospect
63,27:58:00,But if I want like to be in touch on WhatsApp also.,prospect
63,28:03:00,So is that a possibility or not?,prospect
63,28:05:00,"No, no, no.",agent
63,28:06:00,"Again, same reason we keep e-mail as the mode of communication.",agent
63,28:11:00,"OK, OK, sure, sure.",prospect
63,28:14:00,"I think I'm good, but first I need to see where I stand and then I'll decide.",prospect
63,28:19:00,Got it.,agent
63,28:20:00,Makes sense.,agent
63,28:21:00,So when are you planning on taking the mock test?,agent
63,28:24:00,"This weekend, This weekend?",prospect
63,28:27:00,"So meanwhile, do explore the free trial codes.",agent
63,28:29:00,What I'll do today after call is I'll write a detailed e-mail to help you get started.,agent
63,28:33:00,It will have the mock link and the free trialing and some other useful links of the course.,agent
63,28:38:00,So you can explore the free trial.,agent
63,28:39:00,You can even watch the videos in your mobile phone.,agent
63,28:41:00,You can just log into the browser and access those video lessons in case you have any questions while going through the feature course.,agent
63,28:48:00,You have my WhatsApp number.,agent
63,28:48:00,Just feel free to reach out to me there.,agent
63,28:50:00,"And once you've taken the mock test, let me know we'll do a quick 1520 minute call.",agent
63,28:54:00,I'll create a steady plan for you and we'll address all your doubts and you'll look at the timeline as well.,agent
63,28:58:00,How long do you need?,agent
63,29:00:00,You know how what kind of preparation you need right now.,agent
63,29:03:00,"Sure, sure right.",prospect
63,29:05:00,Please share this video as well.,prospect
63,29:07:00,I'll do that.,agent
63,29:08:00,"I'll, I'll do it by EOD today because it will get up uploaded, but I'll share the recording right over our WhatsApp chat.",agent
63,29:15:00,"Sure, sure.",prospect
63,29:15:00,Thank you.,prospect
63,29:16:00,Most welcome.,agent
63,29:17:00,Really nice interacting with you and I wish you good luck for the mock test.,agent
63,29:19:00,Take care.,agent
63,29:20:00,Bye.,prospect
63,29:20:00,Thank you.,prospect
63,29:21:00,Thank you so much.,prospect
63,29:22:00,Nice having interactive session with you.,prospect
63,29:24:00,Thank you.,agent
63,29:25:00,Bye.,agent
71,00:02,What are you doing with respect to the Gmap preparation?,agent
71,00:04,Have you started it?,agent
71,00:05,Is this your first time?,agent
71,00:06,And what's the plan?,agent
71,00:07,If you can give me a little bit idea.,agent
71,00:10,It's my first time I've I've taken this decision very recently to write Gmap like maybe a one week or two weeks ago.,prospect
71,00:21,So got it.,agent
71,00:23,"So I have just gone through few walks, I mean not answered them just the PDF kind of things and just looked at them.",prospect
71,00:34,So just understand the pattern and everything.,prospect
71,00:36,Got it.,agent
71,00:37,That's it.,prospect
71,00:38,Got it.,agent
71,00:39,So what what is the main goal?,agent
71,00:42,Which B schools do you want to go to and when do you want to start your MBA program?,agent
71,00:47,What's the goal there?,agent
71,00:51,I want to go to ISB.,prospect
71,00:53,"OK, ISP.",agent
71,00:56,Got it.,agent
71,00:58,"The full time, the two year MBA, the the full time normal PGP program.",prospect
71,01:02,Is that the goal?,agent
71,01:04,Yeah.,prospect
71,01:05,PGPYLPGPYL.,prospect
71,01:08,So right now you're in your 4th year or what's the current status?,agent
71,01:14,I've been working.,prospect
71,01:15,It's been 10 months.,prospect
71,01:17,Got it.,agent
71,01:18,Maybe I should get ready in three months and then I should submit my application.,prospect
71,01:25,I think I should get more about ISP procedure and everything.,prospect
71,01:31,Understood.,agent
71,01:32,"So you're, you're saying you have the VILE deadline in April?",agent
71,01:34,Is that what it is?,agent
71,01:37,Application deadline?,agent
71,01:38,"Yeah, March or April, March or April and below.",prospect
71,01:44,"One year, work experience is below.",prospect
71,01:46,2 years of work experience is something they are eligible for.,agent
71,01:48,"VILE, right?",agent
71,01:49,Yeah.,prospect
71,01:50,"Yeah, two years.",prospect
71,01:51,We build less than two years.,agent
71,01:52,More than two years.,agent
71,01:53,It's the the normal PGP program.,agent
71,01:55,"OK, got it.",agent
71,01:57,Understood.,agent
71,01:57,So you'll have to wrap up the entire process in about 3 months or so.,agent
71,02:03,Got it.,agent
71,02:03,I just want to double check this one ISBYL application deadlines.,agent
71,02:11,That way we'll have a proper timeline.,agent
71,02:15,"Yeah, March 16th, that's the deadline.",agent
71,02:19,I'm sharing the screen.,agent
71,02:22,Yeah.,prospect
71,02:24,Can you see the screen?,agent
71,02:27,Yeah.,agent
71,02:27,"At LE Career Professional, zero to 24.",agent
71,02:29,"It's a 20 month program, application deadline March 16th, Round 2.",agent
71,02:35,"So by March 16th you'll have to take the GMAT, work on the application draft and completely do the submission as well.",agent
71,02:41,That's the last date.,agent
71,02:42,"So right now, forget January is over, you have February and made of one.",agent
71,02:48,1 1/2 month is there to do the entire thing currently as of now.,agent
71,02:52,"OK fine, got it.",prospect
71,02:54,Understood.,agent
71,02:54,"And for this 1 1/2 month on a daily basis, practically speaking, how much time can, you know, take out just for studying for the GMAT and this other stuff?",agent
71,03:06,Four to five hours because I have to go got it.,prospect
71,03:10,Four to five hours.,agent
71,03:11,Four to five hours is a lot of time for studying actually.,agent
71,03:13,So that is good.,agent
71,03:14,"If you can take four to five hours, good enough.",agent
71,03:17,"One 1 1/2 month timeline every day, four to five hours, I believe Saturday and Sunday you can put in more time that is possible.",agent
71,03:24,"Yeah, yeah.",prospect
71,03:25,"Then, then, then time investment is will not be a constraint for you.",agent
71,03:30,You would have good amount.,agent
71,03:32,You don't have the luxury of time because we have to wrap it up in 1 1/2 month.,agent
71,03:35,But 45 hours is actually good amount of time to achieve anything in in about 45 days.,agent
71,03:40,So that that part is good.,agent
